symbol,bids,asks,timestamp,Mid_Price,Quoted_Spread,First_Layer_Liquidity
ETHBTC,"[['0.06259000', '26.77120000']]","[['0.06266000', '92.80990000']]",1693388748417,0.062625,6.999999999998674e-05,119.58109999999999
ETHBTC,"[['0.06259000', '26.80520000']]",[],1693388749417,,,
ETHBTC,"[['0.06246000', '245.65850000'], ['0.06235000', '1.05520000']]","[['0.06263000', '44.77930000'], ['0.06274000', '39.00040000'], ['0.06297000', '5.29800000']]",1693388751418,0.062545,0.00017000000000000348,290.4378
ETHBTC,"[['0.06251000', '106.85110000']]","[['0.06261000', '51.72350000']]",1693388752418,0.06256,0.00010000000000000286,158.5746
ETHBTC,[],"[['0.06261000', '51.25190000']]",1693388754418,,,
ETHBTC,"[['0.06160000', '16.06160000']]","[['0.06262000', '38.86680000'], ['0.06263000', '83.48510000']]",1693388755418,0.06211,0.0010199999999999931,54.928399999999996
ETHBTC,"[['0.06260000', '34.80970000'], ['0.06259000', '26.59150000'], ['0.06187000', '39.77090000'], ['0.06160000', '16.06330000'], ['0.06087000', '4.48770000'], ['0.06076000', '3.41380000']]","[['0.06261000', '126.40980000'], ['0.06262000', '42.91520000'], ['0.06263000', '79.43670000']]",1693388756418,0.062605,9.999999999996123e-06,161.2195
ETHBTC,"[['0.06160000', '16.06330000']]","[['0.06262000', '77.57260000'], ['0.06263000', '44.77930000']]",1693388757418,0.06211,0.0010199999999999931,93.63589999999999
ETHBTC,"[['0.06260000', '34.59600000'], ['0.06259000', '26.80520000'], ['0.06251000', '106.78980000'], ['0.06246000', '192.56050000'], ['0.06182000', '6.96270000'], ['0.06160000', '16.06160000']]","[['0.06262000', '43.71370000'], ['0.06269000', '7.48650000'], ['0.06271000', '6.98600000'], ['0.06274000', '2.09840000']]",1693388758418,0.06261,1.9999999999992246e-05,78.30969999999999
ETHBTC,"[['0.06251000', '106.85080000'], ['0.06235000', '1.05520000'], ['0.06160000', '16.06330000']]","[['0.06263000', '79.43670000'], ['0.06269000', '7.54720000'], ['0.06297000', '5.29800000']]",1693388761418,0.06257,0.00012000000000000899,186.28750000000002
ETHBTC,"[['0.06259000', '27.92320000'], ['0.06160000', '16.06160000']]",[],1693388762418,,,
ETHBTC,"[['0.06260000', '37.04940000'], ['0.06259000', '27.88920000'], ['0.06248000', '6.05950000'], ['0.05634000', '0.37990000']]","[['0.06262000', '78.38690000'], ['0.06263000', '44.77930000'], ['0.06266000', '92.80990000']]",1693388763418,0.06261,1.9999999999992246e-05,115.43629999999999
ETHBTC,"[['0.06258000', '36.13390000'], ['0.06257000', '61.63060000'], ['0.06250000', '38.25230000'], ['0.06246000', '245.65850000']]","[['0.06262000', '43.72950000'], ['0.06274000', '39.00040000'], ['0.06350000', '253.13420000'], ['0.06353000', '2.53540000']]",1693388764418,0.06259999999999999,3.999999999999837e-05,79.8634
ETHBTC,[],"[['0.06263000', '79.43670000']]",1693388765418,,,
ETHBTC,[],"[['0.06261000', '126.38370000'], ['0.06269000', '6.86080000'], ['0.06271000', '7.67240000']]",1693388766418,,,
ETHBTC,"[['0.06257000', '67.11740000'], ['0.06112000', '2.62420000']]",[],1693388767418,,,
ETHBTC,"[['0.06259000', '27.92220000'], ['0.06258000', '36.15390000'], ['0.06257000', '67.09700000'], ['0.06160000', '16.06160000']]","[['0.06261000', '126.33500000'], ['0.06262000', '43.72950000'], ['0.06263000', '79.43670000']]",1693388768418,0.0626,1.9999999999992246e-05,154.25719999999998
ETHBTC,"[['0.06260000', '37.24880000'], ['0.06259000', '27.70850000'], ['0.06257000', '40.58820000']]","[['0.06261000', '126.38370000'], ['0.06262000', '39.66230000'], ['0.06263000', '83.50420000'], ['0.06350000', '253.20340000'], ['0.06353000', '2.46620000'], ['0.06448000', '4.55510000'], ['0.06453000', '14.07000000']]",1693388769418,0.062605,9.999999999996123e-06,163.6325
ETHBTC,"[['0.06246000', '192.56050000'], ['0.06230000', '30.47640000'], ['0.06160000', '16.06330000']]","[['0.06262000', '39.66230000'], ['0.06263000', '83.80360000'], ['0.06269000', '7.54720000'], ['0.06271000', '6.98600000'], ['0.06274000', '2.09840000']]",1693388770418,0.06254,0.00015999999999999348,232.2228
ETHBTC,"[['0.06257000', '67.54740000'], ['0.06235000', '1.05520000'], ['0.06229000', '2.69300000'], ['0.06160000', '16.06160000']]","[['0.06297000', '5.29800000'], ['0.06372000', '3.87530000'], ['0.06386000', '6.38790000']]",1693388771418,0.06276999999999999,0.0003999999999999976,72.8454
ETHBTC,"[['0.06246000', '245.65850000']]","[['0.06261000', '126.38420000'], ['0.06262000', '34.66230000'], ['0.06274000', '39.00040000']]",1693388772419,0.06253500000000001,0.00014999999999999736,372.0427
ETHBTC,[],"[['0.06261000', '126.33550000'], ['0.06262000', '38.71070000'], ['0.06263000', '79.75520000']]",1693388773419,,,
ETHBTC,[],"[['0.06262000', '34.66230000'], ['0.06263000', '49.14620000']]",1693388774419,,,
ETHBTC,"[['0.06259000', '28.70850000'], ['0.06258000', '35.15390000'], ['0.06112000', '2.66350000']]","[['0.06261000', '124.34930000'], ['0.06262000', '38.71070000'], ['0.06263000', '44.51580000'], ['0.06265000', '10.65580000'], ['0.06269000', '6.86080000'], ['0.06271000', '7.67240000']]",1693388775419,0.0626,1.9999999999992246e-05,153.0578
ETHBTC,[],"[['0.06263000', '79.17310000'], ['0.06266000', '90.20510000'], ['0.06267000', '8.44040000']]",1693388776419,,,
ETHBTC,"[['0.06255000', '46.39510000'], ['0.06254000', '69.93880000']]",[],1693388777419,,,
ETHBTC,"[['0.06260000', '37.04940000'], ['0.06259000', '27.90790000'], ['0.06258000', '36.15390000'], ['0.06160000', '16.06330000'], ['0.05634000', '0.37990000']]",[],1693388778419,,,
ETHBTC,"[['0.06260000', '37.04940000'], ['0.06259000', '27.90790000'], ['0.06160000', '16.06160000']]","[['0.06261000', '124.34930000'], ['0.06262000', '69.31960000'], ['0.06263000', '48.56420000']]",1693388779419,0.062605,9.999999999996123e-06,161.3987
ETHBTC,"[['0.06160000', '16.06330000']]","[['0.06261000', '123.34930000'], ['0.06262000', '70.31960000']]",1693388780419,0.062105,0.001009999999999997,139.4126
ETHBTC,"[['0.06235000', '1.05520000'], ['0.06160000', '16.06160000']]","[['0.06261000', '125.94640000'], ['0.06262000', '69.31960000'], ['0.06297000', '5.29800000']]",1693388781419,0.06248,0.00025999999999999635,127.0016
ETHBTC,"[['0.06246000', '192.56050000']]","[['0.06261000', '126.33550000'], ['0.06269000', '7.54720000'], ['0.06271000', '6.98600000'], ['0.06274000', '2.09840000']]",1693388782419,0.06253500000000001,0.00014999999999999736,318.89599999999996
ETHBTC,[],"[['0.06261000', '126.32820000']]",1693388783419,,,
ETHBTC,"[['0.06259000', '28.90250000'], ['0.06258000', '35.15390000']]","[['0.06262000', '34.66230000'], ['0.06263000', '83.22150000']]",1693388784419,0.062605,2.999999999998837e-05,63.564800000000005
ETHBTC,"[['0.06260000', '42.88100000'], ['0.06259000', '28.92330000'], ['0.06258000', '29.39860000']]","[['0.06261000', '124.34200000'], ['0.06262000', '19.33360000'], ['0.06267000', '17.94040000']]",1693388785419,0.062605,9.999999999996123e-06,167.223
ETHBTC,"[['0.06260000', '43.76860000'], ['0.06259000', '28.11310000'], ['0.06258000', '53.40410000'], ['0.06257000', '40.58820000'], ['0.06246000', '245.65850000'], ['0.06241000', '16.59280000']]","[['0.06261000', '123.34200000'], ['0.06262000', '20.33360000'], ['0.06263000', '89.05080000'], ['0.06274000', '39.00040000']]",1693388786419,0.062605,9.999999999996123e-06,167.1106
ETHBTC,[],"[['0.06269000', '6.86080000'], ['0.06271000', '7.67240000']]",1693388787419,,,
ETHBTC,"[['0.06260000', '40.01110000'], ['0.06259000', '22.27010000'], ['0.06258000', '59.23660000'], ['0.06257000', '41.61480000'], ['0.06256000', '22.35970000'], ['0.06241000', '12.81180000']]","[['0.06262000', '18.34380000'], ['0.06263000', '54.39350000'], ['0.06264000', '73.41420000'], ['0.06265000', '9.28150000']]",1693388789419,0.06261,1.9999999999992246e-05,58.3549
ETHBTC,"[['0.06260000', '0.00000000'], ['0.06259000', '22.98900000'], ['0.06258000', '60.13920000'], ['0.06257000', '60.01480000']]","[['0.06260000', '45.48070000'], ['0.06261000', '98.01300000'], ['0.06262000', '43.67550000'], ['0.06263000', '28.29100000'], ['0.06264000', '73.29750000'], ['0.06267000', '17.75850000'], ['0.06268000', '5.37880000']]",1693388790419,,,
ETHBTC,"[['0.06259000', '39.15400000'], ['0.06258000', '54.95450000'], ['0.06257000', '60.13290000'], ['0.06256000', '22.98460000'], ['0.06255000', '20.83950000'], ['0.06254000', '69.97070000'], ['0.06235000', '1.05520000'], ['0.06226000', '4.81680000'], ['0.06223000', '16.16520000'], ['0.06184000', '5.41100000']]","[['0.06260000', '39.26710000'], ['0.06261000', '97.77530000'], ['0.06262000', '51.78010000'], ['0.06263000', '23.26020000'], ['0.06264000', '73.47940000'], ['0.06266000', '90.82000000'], ['0.06269000', '6.99510000'], ['0.06270000', '68.00890000'], ['0.06271000', '6.98600000'], ['0.06297000', '5.29800000'], ['0.06307000', '12.70920000'], ['0.06310000', '82.99150000'], ['0.06335000', '13.20390000'], ['0.06336000', '5.88260000']]",1693388791420,0.06259500000000001,9.999999999996123e-06,78.4211
ETHBTC,"[['0.06259000', '40.15400000'], ['0.06258000', '58.16590000']]","[['0.06260000', '39.25000000'], ['0.06262000', '52.93490000']]",1693388792420,0.06259500000000001,9.999999999996123e-06,79.404
ETHBTC,"[['0.06259000', '44.83250000'], ['0.06258000', '61.94690000']]","[['0.06262000', '53.41400000'], ['0.06263000', '22.64480000']]",1693388793420,0.062605,2.999999999998837e-05,98.2465
ETHBTC,"[['0.06246000', '192.56050000'], ['0.06159000', '12.31590000']]","[['0.06263000', '20.34480000'], ['0.06268000', '7.67880000'], ['0.06274000', '2.09840000']]",1693388794420,0.062545,0.00017000000000000348,212.90529999999998
ETHBTC,"[['0.06159000', '12.31590000']]","[['0.06260000', '39.24090000'], ['0.06262000', '54.03550000']]",1693388795420,0.062095,0.001010000000000004,51.5568
ETHBTC,"[['0.06259000', '44.87470000'], ['0.06258000', '66.01720000'], ['0.06240000', '14.19290000'], ['0.06159000', '12.31420000']]",[],1693388796420,,,
ETHBTC,"[['0.06253000', '81.28940000'], ['0.06250000', '34.92630000'], ['0.06159000', '12.31420000']]",[],1693388797420,,,
ETHBTC,"[['0.06259000', '44.85390000'], ['0.06258000', '66.83540000'], ['0.06257000', '59.33290000'], ['0.06246000', '245.65850000'], ['0.06159000', '12.31420000']]","[['0.06266000', '87.02010000'], ['0.06274000', '39.00040000']]",1693388798420,0.062625,6.999999999998674e-05,131.874
ETHBTC,"[['0.06259000', '45.00480000'], ['0.06159000', '12.31250000']]","[['0.06268000', '13.02190000']]",1693388799420,0.062635,8.999999999999286e-05,58.026700000000005
ETHBTC,"[['0.06259000', '44.85390000'], ['0.06258000', '34.97860000'], ['0.06257000', '100.87800000'], ['0.06240000', '10.41190000']]","[['0.06269000', '6.30870000'], ['0.06270000', '68.69530000']]",1693388800420,0.06264,9.999999999998899e-05,51.162600000000005
ETHBTC,"[['0.06259000', '45.00480000'], ['0.06159000', '12.31590000']]","[['0.06262000', '55.63240000']]",1693388801420,0.062605,2.999999999998837e-05,100.6372
ETHBTC,"[['0.06259000', '44.46770000'], ['0.06258000', '73.74270000'], ['0.06257000', '59.33290000'], ['0.06240000', '14.19290000'], ['0.06235000', '1.05520000'], ['0.06159000', '12.31250000']]","[['0.06297000', '5.29800000']]",1693388802420,0.06278,0.00037999999999999146,49.7657
ETHBTC,"[['0.06259000', '44.46770000'], ['0.06258000', '72.94270000'], ['0.06257000', '60.13290000']]",[],1693388803420,,,
ETHBTC,"[['0.06256000', '23.37580000']]","[['0.06263000', '22.64480000'], ['0.06266000', '87.53970000'], ['0.06268000', '10.72190000']]",1693388804420,0.06259500000000001,7.000000000000062e-05,46.0206
ETHBTC,"[['0.06259000', '44.37800000']]","[['0.06260000', '45.07150000'], ['0.06261000', '98.77530000'], ['0.06262000', '48.80300000']]",1693388805420,0.06259500000000001,9.999999999996123e-06,89.4495
ETHBTC,"[['0.06246000', '192.56050000'], ['0.05633000', '0.34510000']]","[['0.06261000', '92.94580000'], ['0.06262000', '54.63230000'], ['0.06274000', '2.09840000']]",1693388806420,0.06253500000000001,0.00014999999999999736,285.5063
ETHBTC,"[['0.06258000', '73.09370000'], ['0.06159000', '12.31420000']]",[],1693388807420,,,
ETHBTC,"[['0.06159000', '12.31250000']]",[],1693388808420,,,
ETHBTC,"[['0.06246000', '245.65850000']]","[['0.06260000', '45.06170000'], ['0.06269000', '6.99510000'], ['0.06270000', '68.00890000'], ['0.06274000', '39.00040000']]",1693388809420,0.06253,0.00014000000000000123,290.7202
ETHBTC,"[['0.06258000', '31.54860000'], ['0.06257000', '101.67800000']]","[['0.06260000', '48.07890000'], ['0.06261000', '89.90130000']]",1693388810420,0.06259,2.0000000000006124e-05,79.6275
ETHBTC,"[['0.06258000', '35.32960000'], ['0.06240000', '10.41190000']]","[['0.06263000', '57.29890000'], ['0.06264000', '38.82210000']]",1693388811420,0.062605,5.000000000000837e-05,92.6285
ETHBTC,"[['0.06235000', '1.05520000']]","[['0.06263000', '22.64480000'], ['0.06264000', '73.47620000'], ['0.06297000', '5.29800000']]",1693388812421,0.062490000000000004,0.00028000000000000247,23.7
ETHBTC,"[['0.06259000', '44.38110000'], ['0.06258000', '35.32960000']]","[['0.06260000', '48.05870000'], ['0.06269000', '6.30870000'], ['0.06270000', '68.69530000']]",1693388813421,0.06259500000000001,9.999999999996123e-06,92.4398
ETHBTC,"[['0.06259000', '44.37280000']]",[],1693388814421,,,
ETHBTC,[],"[['0.06260000', '48.04280000']]",1693388816421,,,
ETHBTC,[],"[['0.06263000', '57.29890000'], ['0.06264000', '38.82210000']]",1693388817421,,,
ETHBTC,"[['0.06258000', '36.12960000'], ['0.06257000', '100.87800000'], ['0.06246000', '192.56050000'], ['0.06159000', '12.31420000']]","[['0.06274000', '2.09840000']]",1693388818421,0.06266,0.00016000000000000736,38.228
ETHBTC,"[['0.06159000', '12.31250000'], ['0.06076000', '3.41050000']]",[],1693388819421,,,
ETHBTC,"[['0.06258000', '71.01970000'], ['0.06257000', '59.33290000'], ['0.06159000', '12.31250000'], ['0.06066000', '4.66700000']]",[],1693388820421,,,
ETHBTC,"[['0.06258000', '67.23870000'], ['0.06251000', '106.78980000'], ['0.06246000', '245.65850000'], ['0.06159000', '12.31420000'], ['0.05633000', '0.34510000']]","[['0.06263000', '22.64480000'], ['0.06264000', '73.47620000'], ['0.06269000', '6.93440000'], ['0.06270000', '68.00890000'], ['0.06274000', '39.00040000']]",1693388821421,0.062605,5.000000000000837e-05,89.8835
ETHBTC,"[['0.06258000', '32.34860000'], ['0.06257000', '94.81310000'], ['0.06235000', '1.05520000'], ['0.06159000', '12.31250000'], ['0.06112000', '2.62420000']]","[['0.06297000', '5.29800000']]",1693388822421,0.062775,0.00039000000000000146,37.6466
ETHBTC,"[['0.06258000', '68.87920000'], ['0.06257000', '59.33290000'], ['0.06251000', '106.84790000'], ['0.06247000', '119.55160000']]","[['0.06270000', '68.06690000'], ['0.06323000', '204.07920000']]",1693388823421,0.06264,0.00012000000000000899,136.9461
ETHBTC,"[['0.06259000', '44.35970000'], ['0.06159000', '12.31250000']]","[['0.06458000', '13.59790000']]",1693388824421,0.063585,0.0019899999999999918,57.9576
ETHBTC,"[['0.06258000', '36.12960000'], ['0.06257000', '97.45890000'], ['0.06117000', '52.05390000'], ['0.06116000', '192.10030000']]","[['0.06455000', '410.52990000']]",1693388825421,0.063565,0.0019699999999999995,446.6595
ETHBTC,"[['0.06258000', '70.47460000'], ['0.06257000', '59.33290000'], ['0.06240000', '14.19290000']]",[],1693388826421,,,
ETHBTC,"[['0.06258000', '36.12960000'], ['0.06257000', '98.01220000'], ['0.06240000', '10.41190000'], ['0.06112000', '2.66350000']]",[],1693388827421,,,
ETHBTC,"[['0.06258000', '72.44590000'], ['0.06257000', '59.33290000'], ['0.06247000', '116.55160000'], ['0.06240000', '14.19290000']]",[],1693388828421,,,
ETHBTC,"[['0.06259000', '44.35970000'], ['0.06247000', '119.55160000'], ['0.06226000', '4.80380000']]","[['0.06269000', '6.24800000'], ['0.06270000', '68.75330000'], ['0.06323000', '204.07920000'], ['0.06448000', '4.55510000']]",1693388829421,0.06264,9.999999999998899e-05,50.607699999999994
ETHBTC,"[['0.06257000', '59.33350000'], ['0.06255000', '18.84180000'], ['0.06254000', '71.96840000'], ['0.06246000', '192.56050000'], ['0.06232000', '0.95920000']]","[['0.06265000', '8.76210000'], ['0.06266000', '89.53740000'], ['0.06267000', '15.76080000'], ['0.06274000', '2.09840000']]",1693388830421,0.06261,7.999999999999674e-05,68.0956
ETHBTC,"[['0.06259000', '44.35970000'], ['0.06258000', '35.53040000'], ['0.06257000', '87.73230000'], ['0.06256000', '25.89190000'], ['0.06255000', '20.80960000'], ['0.06254000', '69.45230000'], ['0.06240000', '10.41190000']]","[['0.06260000', '42.36680000'], ['0.06261000', '89.90130000'], ['0.06262000', '54.59870000'], ['0.06263000', '22.62570000'], ['0.06264000', '38.82210000'], ['0.06266000', '87.02130000'], ['0.06268000', '13.23800000']]",1693388831421,0.06259500000000001,9.999999999996123e-06,86.72649999999999
ETHBTC,"[['0.06256000', '23.37580000'], ['0.06239000', '0.58560000'], ['0.06235000', '1.05520000']]","[['0.06260000', '48.19680000'], ['0.06262000', '54.65280000'], ['0.06265000', '43.41810000'], ['0.06297000', '5.29800000']]",1693388832421,0.06258,3.999999999999837e-05,71.57260000000001
ETHBTC,"[['0.06257000', '88.67350000'], ['0.06256000', '24.40240000'], ['0.06255000', '18.84180000'], ['0.06254000', '71.96840000'], ['0.06239000', '0.58220000']]","[['0.06269000', '6.93440000'], ['0.06270000', '68.06690000']]",1693388833421,0.06262999999999999,0.00011999999999999511,95.6079
ETHBTC,"[['0.06259000', '44.30520000'], ['0.06258000', '74.22090000'], ['0.06257000', '53.52840000'], ['0.06247000', '116.55160000']]","[['0.06260000', '51.21930000'], ['0.06262000', '59.92040000'], ['0.06266000', '89.53740000'], ['0.06267000', '6.26080000'], ['0.06268000', '10.72190000'], ['0.06323000', '203.07920000'], ['0.06386000', '6.38470000'], ['0.06399000', '5.52560000']]",1693388834422,0.06259500000000001,9.999999999996123e-06,95.52449999999999
ETHBTC,"[['0.06259000', '44.27910000'], ['0.06258000', '74.22090000'], ['0.06247000', '119.55160000'], ['0.06240000', '14.19290000']]","[['0.06323000', '204.07920000']]",1693388835422,0.06291,0.0006399999999999878,248.35829999999999
ETHBTC,"[['0.06258000', '33.18450000'], ['0.06246000', '245.65850000'], ['0.05633000', '0.34510000']]","[['0.06260000', '51.51870000'], ['0.06263000', '22.32630000'], ['0.06274000', '39.00040000']]",1693388836422,0.06259,2.0000000000006124e-05,84.70320000000001
ETHBTC,"[['0.06258000', '73.99070000'], ['0.06257000', '53.62580000']]",[],1693388837422,,,
ETHBTC,"[['0.06259000', '43.49810000'], ['0.06258000', '73.99070000'], ['0.06212000', '2.41610000']]",[],1693388838422,,,
ETHBTC,"[['0.06259000', '44.28060000'], ['0.06258000', '33.18450000']]",[],1693388839422,,,
ETHBTC,"[['0.06258000', '74.72960000'], ['0.06247000', '116.55160000'], ['0.06208000', '41.51240000'], ['0.06159000', '12.31420000']]","[['0.06262000', '59.92040000'], ['0.06263000', '15.31680000'], ['0.06264000', '24.27700000'], ['0.06270000', '70.39850000'], ['0.06323000', '203.07920000']]",1693388840422,0.06259999999999999,3.999999999999837e-05,134.65
ETHBTC,"[['0.06259000', '44.12460000'], ['0.06258000', '74.87640000'], ['0.06247000', '119.55160000'], ['0.06159000', '12.31250000']]","[['0.06263000', '29.86190000'], ['0.06269000', '6.24800000'], ['0.06271000', '7.67240000'], ['0.06323000', '204.07920000']]",1693388841422,0.06261,3.999999999999837e-05,73.9865
ETHBTC,"[['0.06259000', '44.14000000'], ['0.06258000', '27.49880000'], ['0.06257000', '59.45740000'], ['0.06246000', '192.56050000'], ['0.06240000', '10.41190000'], ['0.06239000', '0.58390000'], ['0.06235000', '1.05520000']]","[['0.06263000', '64.51790000'], ['0.06264000', '18.51670000'], ['0.06265000', '8.76210000'], ['0.06274000', '2.09840000'], ['0.06297000', '5.29800000']]",1693388842422,0.06261,3.999999999999837e-05,108.6579
ETHBTC,"[['0.06239000', '0.58220000']]",[],1693388843422,,,
ETHBTC,"[['0.06258000', '69.04390000'], ['0.06240000', '14.19290000']]",[],1693388844422,,,
ETHBTC,"[['0.06246000', '245.65850000'], ['0.06239000', '0.58390000']]","[['0.06268000', '11.52080000'], ['0.06269000', '6.93440000'], ['0.06271000', '6.98600000'], ['0.06274000', '39.00040000']]",1693388845422,0.06257,0.00021999999999999797,257.1793
ETHBTC,"[['0.06247000', '116.55160000'], ['0.06239000', '0.58220000']]","[['0.06323000', '204.07920000']]",1693388846422,0.06284999999999999,0.0007599999999999968,320.63079999999997
ETHBTC,"[['0.06258000', '31.27980000'], ['0.06257000', '101.00250000'], ['0.06247000', '119.55160000'], ['0.06240000', '10.41190000']]","[['0.06263000', '29.86190000'], ['0.06269000', '36.31840000']]",1693388847422,0.062605,5.000000000000837e-05,61.1417
ETHBTC,"[['0.06259000', '42.56690000']]","[['0.06260000', '51.80310000'], ['0.06261000', '93.94970000'], ['0.06262000', '55.87200000']]",1693388848422,0.06259500000000001,9.999999999996123e-06,94.37
ETHBTC,"[['0.06259000', '42.54360000'], ['0.06258000', '31.91080000'], ['0.06257000', '100.98100000'], ['0.06256000', '24.42410000'], ['0.06180000', '12.58590000']]","[['0.06268000', '10.72190000'], ['0.06269000', '35.63200000'], ['0.06271000', '7.67240000']]",1693388849422,0.062635,8.999999999999286e-05,53.265499999999996
ETHBTC,"[['0.06259000', '42.54360000']]","[['0.06261000', '99.77780000'], ['0.06262000', '50.04340000']]",1693388850422,0.0626,1.9999999999992246e-05,142.32139999999998
ETHBTC,"[['0.06177000', '7.51710000'], ['0.05633000', '0.34510000']]","[['0.06263000', '64.51790000']]",1693388851422,0.062200000000000005,0.0008600000000000066,72.035
ETHBTC,"[['0.06259000', '42.54360000'], ['0.06251000', '106.78980000'], ['0.06250000', '34.98410000'], ['0.06235000', '1.05520000']]","[['0.06268000', '11.52100000'], ['0.06269000', '36.31840000'], ['0.06270000', '70.34050000'], ['0.06271000', '6.98600000'], ['0.06297000', '5.29800000'], ['0.06323000', '203.07920000']]",1693388853422,0.062635,8.999999999999286e-05,54.0646
ETHBTC,"[['0.06258000', '29.61080000'], ['0.06257000', '103.28100000'], ['0.06247000', '119.55160000'], ['0.06246000', '192.56050000']]","[['0.06263000', '29.86190000'], ['0.06264000', '53.17270000'], ['0.06274000', '2.09840000'], ['0.06323000', '204.07920000']]",1693388854422,0.062605,5.000000000000837e-05,59.4727
ETHBTC,"[['0.06259000', '23.86910000'], ['0.06258000', '32.08920000'], ['0.06257000', '92.56200000'], ['0.06256000', '30.27850000'], ['0.06255000', '18.86220000'], ['0.06253000', '76.90360000'], ['0.06252000', '38.99290000'], ['0.06250000', '39.12970000']]","[['0.06260000', '52.19220000'], ['0.06261000', '109.29730000'], ['0.06262000', '77.97140000'], ['0.06266000', '52.04770000']]",1693388855423,0.06259500000000001,9.999999999996123e-06,76.0613
ETHBTC,"[['0.06257000', '51.41670000'], ['0.06254000', '33.38400000'], ['0.06253000', '19.17100000'], ['0.06252000', '77.57730000'], ['0.06251000', '11.90190000'], ['0.06250000', '68.72020000'], ['0.06249000', '61.60610000'], ['0.06246000', '4.23660000'], ['0.06244000', '99.21640000'], ['0.06239000', '188.90610000']]","[['0.06260000', '53.24080000'], ['0.06261000', '108.29730000'], ['0.06263000', '64.51790000'], ['0.06264000', '18.51670000']]",1693388856423,0.062585,3.0000000000002247e-05,104.6575
ETHBTC,"[['0.06257000', '49.86180000'], ['0.06256000', '31.09140000'], ['0.06246000', '57.33460000'], ['0.06159000', '12.31420000']]","[['0.06262000', '78.55340000'], ['0.06265000', '8.18010000'], ['0.06269000', '36.37610000'], ['0.06274000', '39.00040000']]",1693388857423,0.062595,4.999999999999449e-05,128.4152
ETHBTC,"[['0.06258000', '30.48920000'], ['0.06257000', '80.81440000'], ['0.06255000', '20.43050000'], ['0.06250000', '68.35130000'], ['0.06159000', '12.31590000']]",[],1693388858423,,,
ETHBTC,"[['0.06259000', '15.48130000'], ['0.06258000', '36.69800000'], ['0.06257000', '51.77860000'], ['0.06256000', '21.52100000'], ['0.06255000', '20.41010000'], ['0.06251000', '21.50040000'], ['0.06230000', '2.35520000'], ['0.06222000', '37.55600000'], ['0.06159000', '12.31420000'], ['0.06040000', '23.58390000']]","[['0.06260000', '52.19220000'], ['0.06261000', '99.79970000'], ['0.06262000', '76.83120000'], ['0.06263000', '29.82300000'], ['0.06266000', '63.09140000'], ['0.06268000', '9.96940000']]",1693388859423,0.06259500000000001,9.999999999996123e-06,67.6735
ETHBTC,"[['0.06259000', '15.18190000'], ['0.06258000', '33.76760000'], ['0.06257000', '51.83350000'], ['0.06256000', '21.46610000'], ['0.06252000', '77.94460000'], ['0.06159000', '12.31420000']]","[['0.06260000', '51.50370000'], ['0.06261000', '100.90040000'], ['0.06262000', '76.28850000'], ['0.06264000', '19.09870000']]",1693388860423,0.06259500000000001,9.999999999996123e-06,66.68560000000001
ETHBTC,"[['0.06259000', '19.23030000'], ['0.06257000', '76.61730000'], ['0.06159000', '12.31250000']]","[['0.06261000', '101.36960000'], ['0.06268000', '9.17030000'], ['0.06269000', '35.68970000'], ['0.06271000', '7.67240000']]",1693388861423,0.0626,1.9999999999992246e-05,120.5999
ETHBTC,"[['0.06259000', '15.18190000'], ['0.06258000', '33.61660000'], ['0.06257000', '74.31730000'], ['0.06256000', '21.44570000'], ['0.06255000', '20.42830000'], ['0.06254000', '28.78400000'], ['0.06252000', '73.34460000'], ['0.06250000', '63.75130000'], ['0.06248000', '22.15950000'], ['0.06240000', '14.19290000']]","[['0.06260000', '51.89280000'], ['0.06261000', '101.42250000'], ['0.06262000', '78.58850000'], ['0.06263000', '27.52300000']]",1693388862423,0.06259500000000001,9.999999999996123e-06,67.0747
ETHBTC,"[['0.06259000', '15.17190000'], ['0.06258000', '37.51820000'], ['0.06257000', '35.84990000'], ['0.06256000', '40.09330000'], ['0.06255000', '20.41010000'], ['0.06247000', '119.55160000'], ['0.06245000', '4.71960000'], ['0.06241000', '28.15620000'], ['0.06240000', '10.41190000'], ['0.06239000', '188.90780000'], ['0.06235000', '1.05520000']]","[['0.06260000', '56.94120000'], ['0.06261000', '96.37410000'], ['0.06262000', '78.58850000'], ['0.06263000', '12.97790000'], ['0.06266000', '64.51670000'], ['0.06294000', '38.83190000'], ['0.06297000', '5.29800000'], ['0.06301000', '4.72010000'], ['0.06323000', '204.07920000']]",1693388863423,0.06259500000000001,9.999999999996123e-06,72.1131
ETHBTC,"[['0.06256000', '49.66460000'], ['0.06255000', '20.42910000'], ['0.06251000', '11.90190000'], ['0.06250000', '63.69350000'], ['0.06249000', '61.66350000'], ['0.06239000', '188.90610000'], ['0.06159000', '12.31250000']]","[['0.06260000', '56.98970000'], ['0.06261000', '120.41920000'], ['0.06266000', '55.01670000'], ['0.06269000', '35.63200000']]",1693388864423,0.06258,3.999999999999837e-05,106.6543
